skill_id,c_layer1,c_layer2,c_layer3
1588461.0,4,3.0,2
1588469.0,4,5.0,4
1588474.0,4,2.0,2
1588480.0,4,2.0,2
1588488.0,4,6.0,3
1588498.0,4,5.0,0
1588505.0,4,6.0,5
1588509.0,4,6.0,0
1588514.0,4,6.0,0
1588519.0,4,3.0,0
1588525.0,4,3.0,0
1588527.0,4,3.0,4
1588531.0,4,3.0,2
1588534.0,4,4.0,0
1588556.0,4,2.0,3
1588557.0,4,0.0,2
1588558.0,4,0.0,1
1588559.0,4,0.0,2
1588572.0,4,4.0,1
1588583.0,4,1.0,2
1588585.0,4,4.0,2
1588602.0,4,3.0,0
1588605.0,4,3.0,3
1588612.0,4,4.0,0
1588613.0,4,4.0,0
1588614.0,4,4.0,0
1588615.0,4,4.0,0
1588616.0,4,4.0,0
1588617.0,4,2.0,3
1588618.0,4,4.0,0
1588619.0,4,4.0,0
1588621.0,4,4.0,0
1588624.0,4,4.0,0
1588626.0,4,4.0,0
1588628.0,4,4.0,6
1588629.0,4,4.0,6
1588631.0,4,4.0,6
1588635.0,4,4.0,6
1588637.0,4,4.0,6
1588640.0,4,0.0,2
1588642.0,4,0.0,0
1588644.0,4,0.0,0
1588647.0,4,3.0,4
1588650.0,4,2.0,1
1588667.0,4,6.0,2
1588668.0,4,6.0,2
1588676.0,4,3.0,2
1588677.0,4,5.0,1
1588678.0,4,5.0,1
1588680.0,4,5.0,1
1588681.0,4,0.0,0
1588683.0,4,0.0,0
1588691.0,4,4.0,3
1588692.0,4,4.0,3
1588696.0,4,4.0,3
1588703.0,4,6.0,1
1588707.0,4,4.0,2
1588709.0,4,4.0,3
1588729.0,4,2.0,1
1588731.0,4,6.0,1
1588734.0,4,2.0,3
1588736.0,4,4.0,0
1588737.0,4,0.0,0
1588738.0,4,0.0,0
1588739.0,4,2.0,3
1588741.0,4,5.0,4
1588747.0,4,2.0,1
1588752.0,4,4.0,1
1588776.0,4,0.0,4
1588777.0,4,0.0,4
1588778.0,4,0.0,4
1588784.0,4,5.0,4
1588787.0,4,5.0,4
1588790.0,4,5.0,4
1588791.0,4,4.0,3
1588793.0,4,4.0,3
1588795.0,4,4.0,3
1588798.0,4,5.0,0
1588801.0,4,3.0,0
1588803.0,4,3.0,0
1588804.0,4,3.0,0
1588806.0,4,3.0,0
1588813.0,4,1.0,0
1588821.0,4,1.0,3
1588830.0,4,4.0,4
1588835.0,4,4.0,4
1588840.0,4,4.0,1
1588843.0,4,4.0,4
1588844.0,4,4.0,4
1588856.0,4,2.0,1
1588858.0,4,5.0,1
1588867.0,4,2.0,2
1588868.0,4,5.0,0
1588870.0,4,1.0,0
1588896.0,4,4.0,0
1588916.0,4,5.0,2
1588930.0,4,2.0,2
1588940.0,4,2.0,4
1588953.0,4,1.0,1
1588954.0,4,1.0,1
1588967.0,4,5.0,2
1588973.0,4,6.0,0
1588988.0,4,2.0,2
1589030.0,4,5.0,3
1589031.0,4,5.0,3
1589039.0,4,2.0,1
1589045.0,4,2.0,3
1589062.0,4,2.0,4
1589067.0,4,1.0,0
1589069.0,4,6.0,2
1589075.0,4,0.0,0
1589076.0,4,0.0,0
1589078.0,4,0.0,0
1589080.0,4,2.0,4
1589088.0,4,4.0,4
1589091.0,4,1.0,0
1589092.0,4,1.0,0
1589114.0,4,1.0,1
1589118.0,4,1.0,0
1589120.0,4,4.0,3
1589122.0,4,4.0,3
1589131.0,4,4.0,0
1589140.0,4,5.0,3
1589144.0,4,2.0,3
1589163.0,4,5.0,0
1589166.0,4,6.0,4
1589176.0,4,6.0,2
1589179.0,4,6.0,0
1589192.0,4,6.0,3
1589215.0,4,0.0,2
1589236.0,4,4.0,2
1589237.0,4,4.0,2
1589239.0,4,4.0,2
1589240.0,4,4.0,3
1589277.0,4,0.0,0
1589288.0,4,1.0,3
1589294.0,4,2.0,3
1589308.0,4,7.0,1
1589311.0,4,7.0,1
1589318.0,4,1.0,2
1589337.0,4,1.0,3
1589358.0,4,5.0,0
1589359.0,4,0.0,1
1589373.0,4,4.0,1
1589395.0,4,2.0,0
1589402.0,4,2.0,4
1589421.0,4,0.0,1
1589435.0,4,5.0,0
1589436.0,4,6.0,2
1589511.0,4,1.0,3
1589516.0,4,6.0,2
1589527.0,4,0.0,2
1589561.0,4,5.0,4
1589580.0,4,0.0,1
1589583.0,4,6.0,2
1589594.0,4,1.0,1
1589619.0,4,6.0,0
1589620.0,4,6.0,0
1589631.0,4,1.0,0
1589634.0,4,2.0,3
1589651.0,4,4.0,6
1589660.0,4,2.0,1
1589675.0,4,3.0,2
1589676.0,4,3.0,2
1589678.0,4,3.0,2
1589682.0,4,3.0,2
1589683.0,4,3.0,2
1589686.0,4,3.0,2
1589694.0,4,3.0,0
1589699.0,4,3.0,2
1589704.0,4,3.0,4
1589711.0,4,2.0,2
1589712.0,4,2.0,2
1589713.0,4,7.0,1
1589717.0,4,6.0,3
1589729.0,4,6.0,5
1589734.0,4,2.0,4
1589735.0,4,0.0,1
1589737.0,4,0.0,3
1589739.0,4,2.0,0
1589747.0,4,1.0,1
1589753.0,4,1.0,1
1589766.0,4,4.0,2
1589767.0,4,1.0,2
1589768.0,4,4.0,0
1589782.0,4,0.0,2
1589799.0,4,3.0,2
1589810.0,4,5.0,4
1589855.0,4,4.0,6
1589856.0,4,4.0,1
1589859.0,4,4.0,4
1589874.0,4,5.0,1
1589881.0,4,7.0,0
1589888.0,4,7.0,0
1589894.0,4,7.0,0
1589900.0,4,4.0,2
1589904.0,4,7.0,2
1589905.0,4,7.0,2
1589908.0,4,7.0,2
1589909.0,4,7.0,2
1589910.0,4,7.0,2
1589911.0,4,7.0,2
1589956.0,4,3.0,3
1589965.0,4,3.0,3
1589977.0,4,1.0,0
1589979.0,4,1.0,4
1589984.0,4,1.0,4
1589989.0,4,6.0,0
1589990.0,4,6.0,5
1589993.0,4,6.0,5
1589994.0,4,6.0,5
1589997.0,4,5.0,0
1592342.0,4,6.0,1
1592439.0,4,6.0,0
1592473.0,4,3.0,3
1592531.0,4,2.0,3
1592605.0,4,2.0,4
1592638.0,4,1.0,2
1592677.0,4,1.0,1
1592686.0,4,2.0,1
1592752.0,4,2.0,0
1592826.0,4,3.0,0
1593702.0,4,3.0,0
1594379.0,4,3.0,2
1594760.0,4,2.0,3
1597202.0,4,2.0,4
1597206.0,4,3.0,3
1597424.0,4,2.0,0
1597666.0,4,3.0,0
1598004.0,4,1.0,3
1598477.0,4,3.0,2
1598632.0,4,1.0,1
1598729.0,4,1.0,0
1598852.0,4,1.0,3
1599703.0,4,6.0,5
1600401.0,4,4.0,6
1600812.0,4,1.0,1
1603692.0,4,1.0,1
1608808.0,4,3.0,4
1608857.0,4,1.0,3
1608863.0,4,1.0,3
1608962.0,4,3.0,4
1609010.0,4,3.0,3
1609419.0,4,4.0,0
1609422.0,4,1.0,2
1609423.0,4,1.0,2
1609424.0,4,1.0,1
1609425.0,4,3.0,2
1609426.0,4,3.0,2
1609427.0,4,3.0,2
1609429.0,4,2.0,4
1609435.0,4,4.0,2
1609437.0,4,6.0,1
1609438.0,4,6.0,5
1609439.0,4,4.0,5
1609440.0,4,4.0,5
1609443.0,4,4.0,4
1609444.0,4,4.0,0
1609445.0,4,3.0,2
1609447.0,4,4.0,0
1609448.0,4,4.0,4
1609451.0,4,4.0,1
1609452.0,4,4.0,2
1609453.0,4,3.0,2
1609455.0,4,1.0,2
1609457.0,4,4.0,1
1609459.0,4,3.0,4
1609462.0,4,4.0,0
1609467.0,4,4.0,1
1609469.0,4,4.0,2
1609475.0,4,4.0,5
1609476.0,4,3.0,0
1609477.0,4,1.0,2
1609481.0,4,3.0,2
1609487.0,4,4.0,1
1609488.0,4,4.0,4
1609489.0,4,1.0,3
1609492.0,4,5.0,4
1609496.0,4,4.0,0
1609497.0,4,1.0,1
1609500.0,4,2.0,2
1609506.0,4,1.0,2
1609508.0,4,4.0,2
1609511.0,4,1.0,3
1609513.0,4,2.0,3
1609514.0,4,4.0,0
1609515.0,4,4.0,2
1609516.0,4,4.0,1
1609517.0,4,1.0,2
1609522.0,4,1.0,2
1609523.0,4,1.0,2
1609524.0,4,1.0,2
1609525.0,4,4.0,0
1609527.0,4,4.0,0
1609528.0,4,5.0,0
1609530.0,4,4.0,1
1609532.0,4,3.0,4
1609536.0,4,4.0,2
1609537.0,4,3.0,2
1609538.0,4,4.0,1
1609539.0,4,4.0,1
1609540.0,4,4.0,2
1609541.0,4,4.0,5
1609542.0,4,3.0,1
1609545.0,4,4.0,2
1609546.0,4,4.0,5
1609547.0,4,3.0,1
1609548.0,4,3.0,2
1609554.0,4,1.0,2
1609555.0,4,2.0,1
1609557.0,4,4.0,5
1609560.0,4,4.0,0
1609561.0,4,0.0,2
1609563.0,4,4.0,1
1609565.0,4,1.0,2
1609567.0,4,2.0,3
1609570.0,4,3.0,2
1609625.0,4,1.0,2
1609710.0,4,5.0,1
1609898.0,4,0.0,2
1609916.0,4,4.0,0
1610310.0,4,1.0,1
1610621.0,4,5.0,0
1610774.0,4,3.0,1
1610908.0,4,5.0,0
1610948.0,4,0.0,1
1610959.0,4,7.0,0
1611188.0,4,1.0,3
1611258.0,4,1.0,1
1611400.0,4,1.0,3
1611405.0,4,1.0,3
1611406.0,4,1.0,3
1611441.0,4,2.0,0
1611620.0,4,0.0,2
1611760.0,4,3.0,2
1611894.0,4,1.0,1
1611923.0,4,4.0,1
1611966.0,4,0.0,1
1611999.0,4,3.0,0
1612039.0,4,5.0,0
1612110.0,4,3.0,1
1612271.0,4,1.0,3
1612320.0,4,4.0,3
1612362.0,4,6.0,3
1612555.0,4,3.0,2
1612624.0,4,4.0,6
1615980.0,4,1.0,0
1616093.0,4,6.0,1
1616173.0,4,2.0,3
1616494.0,4,5.0,0
1616674.0,4,0.0,2
1617462.0,4,1.0,3
1617870.0,4,4.0,3
1617946.0,4,1.0,0
1618191.0,4,3.0,0
1618677.0,4,2.0,0
1618943.0,4,5.0,4
1619146.0,4,2.0,1
1620137.0,4,4.0,2
1620339.0,4,1.0,0
1620344.0,4,1.0,1
1620774.0,4,1.0,5
1620872.0,4,5.0,4
1621077.0,4,6.0,3
1621745.0,4,1.0,0
1622822.0,4,2.0,0
1623361.0,4,0.0,2
1623561.0,4,1.0,1
1623796.0,4,2.0,3
1623966.0,4,1.0,3
1624158.0,4,7.0,2
1624768.0,4,3.0,0
1625622.0,4,0.0,2
1625654.0,4,1.0,0
1625655.0,4,1.0,1
1625860.0,4,1.0,0
1625868.0,4,6.0,4
1626386.0,4,0.0,2
1626913.0,4,3.0,3
1627131.0,4,0.0,0
1627578.0,4,5.0,0
1627719.0,4,1.0,0
1627720.0,4,1.0,3
1628186.0,4,1.0,3
1628225.0,4,1.0,1
1628920.0,4,0.0,2
1629338.0,4,2.0,3
1629424.0,4,4.0,4
1629571.0,4,3.0,0
1629820.0,4,1.0,3
1630691.0,4,3.0,0
1630809.0,4,6.0,4
1631040.0,4,1.0,0
1631624.0,4,4.0,3
1631815.0,4,1.0,5
1632140.0,4,0.0,1
1632678.0,4,0.0,0
1633198.0,4,2.0,3
1633209.0,4,2.0,1
1633282.0,4,4.0,2
1633391.0,4,0.0,0
1634117.0,4,1.0,0
1634882.0,4,0.0,2
1635086.0,4,1.0,0
1635122.0,4,2.0,3
1635138.0,4,3.0,4
1635536.0,4,3.0,2
1635689.0,4,3.0,0
1636359.0,4,1.0,3
1636663.0,4,1.0,0
1636972.0,4,1.0,1
1637035.0,4,2.0,3
1637606.0,4,0.0,0
1638109.0,4,1.0,3
1638284.0,4,3.0,2
1639275.0,4,1.0,0
1639419.0,4,2.0,1
1640410.0,4,7.0,1
1640550.0,4,1.0,1
1641373.0,4,5.0,0
1641805.0,4,1.0,0
1641877.0,4,0.0,2
1643237.0,4,1.0,1
1643691.0,4,3.0,0
1643962.0,4,1.0,0
1644183.0,4,1.0,3
1645171.0,4,6.0,2
1645928.0,4,0.0,0
1646128.0,4,1.0,0
1646268.0,4,1.0,0
1646458.0,4,3.0,0
1648016.0,4,3.0,0
1648054.0,4,3.0,0
1648286.0,4,5.0,2
1649148.0,4,1.0,1
1651221.0,4,3.0,0
1651610.0,4,2.0,3
1652451.0,4,5.0,0
1652667.0,4,3.0,4
1653652.0,4,1.0,0
1654070.0,4,1.0,0
1654375.0,4,3.0,1
1654673.0,4,1.0,0
1654882.0,4,1.0,1
1655005.0,4,2.0,3
1655300.0,4,3.0,2
1657059.0,4,5.0,2
1657257.0,4,1.0,0
1657726.0,4,0.0,0
1658441.0,4,1.0,0
1659276.0,4,1.0,0
1661399.0,4,1.0,1
1663978.0,4,6.0,4
1664285.0,4,1.0,3
1664793.0,4,1.0,1
1666086.0,4,1.0,3
1666201.0,4,2.0,0
1667012.0,4,1.0,0
1667325.0,4,5.0,2
1669161.0,4,5.0,4
1671546.0,4,1.0,1
1671745.0,4,4.0,4
1672770.0,4,1.0,1
1673837.0,4,1.0,4
1674293.0,4,1.0,0
1674588.0,4,2.0,0
1679425.0,4,1.0,1
1679471.0,4,1.0,1
1679515.0,4,0.0,2
1679886.0,4,5.0,0
1680346.0,4,2.0,3
1680402.0,4,3.0,0
1683259.0,4,2.0,1
1683624.0,4,4.0,2
1686215.0,4,4.0,6
1688644.0,4,1.0,0
1689162.0,4,0.0,0
1689704.0,4,2.0,3
1690042.0,4,2.0,3
1690143.0,4,4.0,0
1693405.0,4,1.0,0
1693634.0,4,4.0,1
1693839.0,4,1.0,1
1694461.0,4,5.0,4
1694669.0,4,2.0,0
1696328.0,4,1.0,0
1696600.0,4,3.0,2
1696667.0,4,3.0,2
1697302.0,4,1.0,3
1698079.0,4,1.0,0
1699512.0,4,4.0,2
1699571.0,4,1.0,5
1700553.0,4,1.0,3
1704576.0,4,2.0,3
1706050.0,4,1.0,2
1706795.0,4,1.0,0
1707359.0,4,2.0,1
1707407.0,4,5.0,1
1707887.0,4,2.0,0
1711430.0,4,5.0,2
1711852.0,4,2.0,3
1713838.0,4,1.0,0
1714065.0,4,1.0,0
1714180.0,4,4.0,2
1716398.0,4,4.0,0
1717178.0,4,0.0,4
1717436.0,4,1.0,1
1718635.0,4,2.0,4
1720132.0,4,5.0,0
1722771.0,4,4.0,2
1725002.0,4,6.0,2
1725233.0,4,1.0,5
1725571.0,4,1.0,1
1730173.0,4,1.0,0
1731465.0,4,3.0,4
1731941.0,4,4.0,2
1733420.0,4,1.0,0
1734795.0,4,1.0,1
1738255.0,4,1.0,0
1743760.0,4,1.0,3
1746664.0,4,6.0,3
1747400.0,4,1.0,0
1748236.0,4,1.0,0
1748969.0,4,4.0,4
1749604.0,4,5.0,1
1755313.0,4,3.0,2
1756267.0,4,1.0,3
1756902.0,4,1.0,0
1758363.0,4,5.0,2
1758578.0,4,1.0,3
1759072.0,4,2.0,3
1759975.0,4,0.0,1
1762383.0,4,3.0,0
1764246.0,4,3.0,0
1765853.0,4,3.0,4
1766727.0,4,1.0,0
1773946.0,4,6.0,0
1777772.0,4,6.0,2
1781033.0,4,0.0,1
1781467.0,4,2.0,4
1781468.0,4,1.0,2
1781683.0,4,0.0,2
1782154.0,4,2.0,0
1787148.0,4,1.0,3
1788019.0,4,3.0,4
1789230.0,4,0.0,0
1791940.0,4,3.0,2
1795910.0,4,2.0,3
1797214.0,4,1.0,1
1797631.0,4,3.0,4
1801154.0,4,2.0,3
1804553.0,4,4.0,1
1806351.0,4,1.0,0
1810224.0,4,2.0,3
1814060.0,4,1.0,0
1815025.0,4,3.0,0
1817904.0,4,1.0,1
1819280.0,4,2.0,1
1824332.0,4,0.0,3
1832545.0,4,1.0,0
1832991.0,4,1.0,0
1833446.0,4,0.0,0
1835716.0,4,4.0,3
1836561.0,4,1.0,0
1836653.0,4,5.0,4
1839921.0,4,0.0,0
1840229.0,4,3.0,3
1840252.0,4,1.0,3
1845746.0,4,3.0,1
1846091.0,4,1.0,3
1847575.0,4,3.0,2
1850034.0,4,1.0,0
1851594.0,4,3.0,2
1853788.0,4,1.0,0
1856504.0,4,3.0,2
1856917.0,4,5.0,0
1858201.0,4,3.0,3
1858954.0,4,6.0,1
1859769.0,4,3.0,0
1861709.0,4,0.0,2
1862544.0,4,2.0,3
1863640.0,4,2.0,3
1863759.0,4,2.0,3
1867920.0,4,0.0,4
1867978.0,4,2.0,1
1868556.0,4,1.0,1
1874524.0,4,3.0,3
1874653.0,4,1.0,4
1880489.0,4,5.0,5
1885199.0,4,1.0,3
1889104.0,4,1.0,0
1892299.0,4,1.0,0
1896022.0,4,1.0,2
1897420.0,4,3.0,2
1904812.0,4,2.0,4
1906300.0,4,5.0,0
1907580.0,4,3.0,2
1908976.0,4,2.0,3
1911423.0,4,6.0,0
1911736.0,4,0.0,1
1915775.0,4,1.0,0
1921263.0,4,1.0,0
1922170.0,4,0.0,2
1931833.0,4,5.0,0
1942914.0,4,1.0,3
1951249.0,4,0.0,0
1980436.0,4,5.0,0
2081336.0,4,1.0,3
2083926.0,4,6.0,4
2085798.0,4,3.0,2
2144922.0,4,1.0,0
2172553.0,4,3.0,0
2223535.0,4,3.0,2
2336156.0,4,1.0,4
2405493.0,4,1.0,0
2422026.0,4,1.0,3
2465804.0,4,1.0,0
2607842.0,4,4.0,2
2615932.0,4,6.0,3
2694570.0,4,1.0,2
2767514.0,4,2.0,3
2832834.0,4,1.0,0
2834004.0,4,1.0,0
2902935.0,4,0.0,0
2964761.0,4,3.0,2
3103922.0,4,1.0,4
3238593.0,4,4.0,4
3271238.0,27,0.0,
3288549.0,4,6.0,1
3303624.0,4,4.0,2
3597785.0,4,1.0,3
3638699.0,4,1.0,3
3958314.0,4,5.0,0
3984676.0,4,4.0,2
4007119.0,4,4.0,0
4359586.0,4,0.0,1
4515036.0,4,1.0,3
5055332.0,4,1.0,0
5266845.0,4,2.0,3
5423502.0,4,2.0,0
5476610.0,4,4.0,2
5805919.0,4,1.0,2
5870705.0,4,6.0,4
6068049.0,4,2.0,0
6205988.0,4,1.0,1
6624750.0,4,5.0,4
7025370.0,4,5.0,2
7326868.0,4,2.0,3
7524637.0,4,1.0,2
7524638.0,4,4.0,1
7524640.0,4,2.0,4
7524647.0,4,7.0,2
7524649.0,4,4.0,2
7524705.0,4,4.0,3
7524708.0,4,4.0,1
7524712.0,4,4.0,0
7524715.0,4,4.0,4
7524725.0,4,4.0,3
7524727.0,4,1.0,1
7524729.0,4,4.0,1
7524733.0,4,1.0,2
7524763.0,4,4.0,2
7524835.0,28,0.0,
7546811.0,4,1.0,3
7546814.0,4,1.0,3
7546815.0,4,1.0,3
7546822.0,4,2.0,0
7546824.0,4,5.0,1
7546825.0,4,2.0,0
7546826.0,4,6.0,2
7546829.0,4,3.0,4
7546854.0,4,4.0,3
7546859.0,4,3.0,3
7546861.0,4,0.0,2
7546870.0,4,4.0,3
7546873.0,4,2.0,0
7546875.0,4,0.0,2
7546882.0,4,5.0,5
7546903.0,4,3.0,1
7546912.0,4,6.0,0
7546930.0,4,4.0,2
7546931.0,4,4.0,3
7546932.0,4,4.0,4
7546933.0,4,7.0,1
7546934.0,4,4.0,2
7546960.0,4,6.0,1
7546964.0,4,6.0,3
7546970.0,4,3.0,0
7547034.0,4,0.0,2
7547037.0,4,5.0,2
7547038.0,4,5.0,2
7547040.0,4,0.0,2
7547042.0,4,0.0,1
7547052.0,4,3.0,3
7547058.0,4,3.0,0
7547061.0,4,3.0,3
7547063.0,4,3.0,0
7547072.0,4,1.0,3
7547081.0,4,4.0,0
7547085.0,4,2.0,3
7547100.0,4,5.0,2
7547117.0,4,0.0,3
7547124.0,4,4.0,6
7547135.0,4,0.0,3
7547142.0,4,1.0,0
7547145.0,4,6.0,1
7547148.0,4,5.0,2
7547152.0,4,5.0,2
7547157.0,4,0.0,2
7547181.0,4,5.0,0
7547189.0,4,3.0,2
7547192.0,4,3.0,2
7547202.0,4,2.0,0
7547207.0,4,4.0,1
7547210.0,4,5.0,1
7547226.0,4,6.0,5
7547239.0,4,3.0,3
7547242.0,4,3.0,0
7547244.0,4,6.0,3
7547247.0,4,6.0,5
7547248.0,4,6.0,3
7547251.0,4,6.0,3
7547312.0,4,4.0,1
7547330.0,4,6.0,2
7547344.0,4,5.0,5
7547348.0,4,3.0,2
7547365.0,4,6.0,4
7547369.0,4,4.0,3
7547384.0,4,6.0,2
7547400.0,4,3.0,2
7547404.0,4,3.0,2
7547405.0,4,3.0,2
7547408.0,4,3.0,2
7547419.0,4,5.0,2
7547431.0,4,1.0,1
7547432.0,4,2.0,1
7547433.0,4,2.0,1
7547435.0,4,2.0,1
7547438.0,4,2.0,1
7547439.0,4,2.0,1
7547443.0,4,1.0,1
7547503.0,4,0.0,4
7547504.0,4,6.0,0
7547512.0,4,5.0,5
7547516.0,4,3.0,2
7547525.0,4,4.0,2
7547530.0,4,2.0,3
7547596.0,4,3.0,4
7547599.0,4,3.0,2
7547605.0,4,4.0,5
7547612.0,4,2.0,0
7547627.0,4,2.0,3
7547636.0,4,4.0,6
7547637.0,4,7.0,2
7547639.0,4,5.0,4
7547697.0,4,3.0,0
7547699.0,4,4.0,2
7547701.0,4,3.0,2
7547729.0,4,5.0,1
7547730.0,4,6.0,2
7547742.0,4,4.0,4
7547749.0,4,2.0,2
7547753.0,4,7.0,1
7547766.0,4,3.0,2
7547773.0,4,6.0,2
7547777.0,4,5.0,0
7547795.0,4,4.0,2
7547796.0,4,3.0,0
7547838.0,4,2.0,3
7547868.0,4,7.0,1
7547877.0,4,1.0,0
7547890.0,4,0.0,3
7547917.0,4,1.0,0
7547921.0,4,1.0,3
7547922.0,4,1.0,3
7547929.0,4,0.0,3
7547937.0,4,6.0,3
7547945.0,4,5.0,0
7547960.0,4,5.0,5
7547961.0,4,6.0,2
7547990.0,4,7.0,0
7547991.0,4,3.0,4
7548004.0,4,4.0,3
7548006.0,4,3.0,2
7548008.0,4,5.0,4
7548060.0,4,2.0,3
7548068.0,4,5.0,0
7548075.0,4,6.0,1
7548077.0,4,6.0,3
7548081.0,4,4.0,2
7548098.0,4,3.0,1
7548117.0,4,1.0,0
7548125.0,4,5.0,2
7548128.0,4,4.0,2
7548141.0,4,1.0,0
7548189.0,4,6.0,4
7548194.0,4,6.0,4
7548195.0,4,6.0,4
7548196.0,4,6.0,4
7548204.0,4,6.0,4
7548211.0,4,6.0,4
7548250.0,4,6.0,1
7548263.0,4,5.0,2
7548285.0,4,6.0,0
7548287.0,4,6.0,5
7548289.0,4,7.0,0
7548314.0,4,3.0,2
7548317.0,4,0.0,2
7548327.0,4,4.0,1
7548331.0,4,4.0,1
7548337.0,4,4.0,1
7548339.0,4,4.0,0
7548362.0,4,3.0,0
7548388.0,4,2.0,0
7548440.0,4,5.0,5
7548452.0,4,2.0,3
7548491.0,4,6.0,0
7548513.0,4,6.0,2
7548542.0,4,6.0,0
7548544.0,4,6.0,0
7548545.0,4,6.0,0
7548552.0,4,1.0,0
7548554.0,4,6.0,1
7548555.0,4,6.0,1
7548556.0,4,6.0,1
7548560.0,4,6.0,1
7548564.0,4,5.0,0
7548566.0,4,3.0,2
7548574.0,4,2.0,3
7548581.0,4,4.0,2
7548585.0,4,2.0,0
7548624.0,4,3.0,2
7548663.0,4,2.0,3
7548673.0,4,0.0,2
7548674.0,4,3.0,2
7548688.0,4,1.0,0
7548699.0,4,5.0,2
7548701.0,4,2.0,0
7548707.0,4,3.0,1
7548756.0,4,6.0,1
7548769.0,4,4.0,5
7548782.0,4,1.0,0
7548788.0,4,3.0,0
7548803.0,4,1.0,3
7548804.0,4,6.0,4
7548828.0,4,2.0,0
7548830.0,4,2.0,0
7548831.0,4,2.0,0
7548834.0,4,3.0,2
7548835.0,4,2.0,0
7548865.0,4,5.0,2
7548868.0,4,4.0,4
7548921.0,4,1.0,3
7548930.0,4,2.0,2
7548945.0,4,2.0,2
7548946.0,4,3.0,2
7548947.0,4,3.0,2
7548983.0,4,6.0,5
7549003.0,4,1.0,4
7549017.0,4,2.0,0
7549020.0,4,3.0,2
7549037.0,4,1.0,3
7549041.0,4,6.0,2
7549052.0,4,4.0,0
7549083.0,4,4.0,1
7549088.0,4,3.0,4
7549106.0,4,0.0,1
7549161.0,4,5.0,0
7549169.0,4,1.0,1
7549184.0,4,5.0,2
7549294.0,4,1.0,0
7549317.0,4,1.0,2
7549341.0,4,2.0,1
7549418.0,4,7.0,1
7549452.0,4,1.0,1
7549453.0,4,1.0,1
7549482.0,4,1.0,1
7549501.0,4,2.0,2
7549502.0,4,2.0,2
7549508.0,4,0.0,3
7549511.0,4,3.0,0
7549512.0,4,5.0,4
7549513.0,4,4.0,1
7549518.0,4,0.0,0
7549538.0,4,1.0,1
7549542.0,4,4.0,2
7549563.0,4,4.0,1
7549570.0,4,4.0,1
7549596.0,4,3.0,0
7549608.0,4,1.0,0
7549618.0,4,6.0,2
7549638.0,4,1.0,0
7549642.0,4,6.0,2
7549685.0,4,0.0,3
7549705.0,4,2.0,3
7549748.0,4,3.0,2
7549756.0,4,3.0,0
7549775.0,4,3.0,4
7549788.0,4,2.0,3
7549797.0,4,0.0,3
7549798.0,4,0.0,1
7549816.0,4,3.0,2
7549838.0,4,5.0,0
7549843.0,4,6.0,5
7549896.0,4,0.0,0
7549908.0,4,3.0,4
7549916.0,4,3.0,1
7549949.0,4,3.0,2
7549985.0,4,4.0,0
7549993.0,4,3.0,4
7550008.0,4,5.0,4
7550012.0,4,6.0,2
7550018.0,4,0.0,2
7550093.0,4,3.0,2
7550095.0,4,1.0,1
7550105.0,4,2.0,0
7550139.0,4,0.0,0
7550140.0,4,0.0,3
7550156.0,4,3.0,0
7550193.0,4,4.0,0
7550202.0,4,3.0,4
7550228.0,4,3.0,0
7550234.0,4,0.0,1
7550246.0,4,2.0,3
7550251.0,4,3.0,4
7550253.0,4,3.0,0
7550276.0,4,6.0,1
7550288.0,4,5.0,0
7550291.0,4,2.0,3
7550306.0,4,1.0,3
7550332.0,4,0.0,1
7550335.0,4,5.0,0
7550350.0,4,3.0,2
7550352.0,4,3.0,2
7550353.0,4,3.0,2
7550372.0,4,1.0,1
7550466.0,4,1.0,1
7550474.0,4,1.0,1
7550487.0,4,3.0,1
7550488.0,4,3.0,4
7550494.0,4,0.0,0
7550497.0,4,0.0,2
7550501.0,4,1.0,0
7550504.0,4,1.0,2
7550518.0,4,5.0,2
7550530.0,4,5.0,0
7550535.0,4,6.0,4
7550540.0,4,4.0,2
7550567.0,4,3.0,2
7550589.0,4,4.0,5
7550606.0,4,3.0,4
7550613.0,4,2.0,0
7550641.0,4,3.0,2
7550654.0,4,3.0,3
7550655.0,4,3.0,3
7550677.0,4,5.0,2
7550680.0,4,5.0,4
7550711.0,4,5.0,2
7550734.0,4,3.0,3
7550737.0,4,3.0,3
7550740.0,4,3.0,3
7550769.0,4,6.0,3
7550843.0,4,7.0,1
7550850.0,4,6.0,2
7550860.0,4,3.0,4
7550964.0,4,2.0,1
7550966.0,4,2.0,2
7550970.0,4,2.0,2
7550973.0,4,2.0,2
7550978.0,4,2.0,2
7550979.0,4,2.0,2
7551001.0,4,1.0,1
7551004.0,4,1.0,0
7551104.0,4,7.0,1
7551177.0,4,4.0,4
7551249.0,4,0.0,3
7551264.0,4,3.0,2
7551329.0,4,1.0,3
7551350.0,4,3.0,0
7551452.0,4,0.0,0
7551553.0,4,5.0,5
7551582.0,4,2.0,3
7551638.0,4,1.0,0
7551659.0,4,6.0,3
7551728.0,4,5.0,4
7551730.0,4,6.0,4
7551752.0,4,0.0,4
7551897.0,4,0.0,1
7551907.0,4,6.0,4
7552004.0,4,3.0,0
7552047.0,4,3.0,0
7552060.0,4,6.0,3
7552061.0,4,6.0,3
7552151.0,4,7.0,2
7552154.0,4,3.0,2
7552183.0,4,1.0,0
7552245.0,4,3.0,3
7552246.0,4,1.0,3
